#,Open Time,Type,Lots,Symbol,Price,Stop/Loss,Take Profit,Close Time,Close Price,Profit,Comment,MagicNumber
80954195,2018.01.15 00:05,0,0.02,GBPUSD,1.37301,1.36743,1.48461,2018.01.15 03:39,1.37348,0.94,,20170909
80954198,2018.01.15 00:05,0,0.02,AUDUSD,0.791,0.78739,0.8632,2018.01.15 03:39,0.79259,3.18,,20170909
80954202,2018.01.15 00:05,1,0.02,USDJPY,111.076,111.585,100.896,2018.01.15 03:39,110.828,4.48,,20170909
80954214,2018.01.15 00:05,0,0.02,NZDUSD,0.72439,0.72071,0.79799,2018.01.15 03:39,0.72641,4.04,,20170909
80954255,2018.01.15 00:05,0,0.02,EURUSD,1.22001,1.21418,1.33661,2018.01.15 03:39,1.21914,-1.74,,20170909
80954377,2018.01.15 00:08,1,0.02,USDJPY,111.023,111.534,100.803,2018.01.15 03:39,110.821,3.65,bbMacd - short 0.02 on USDJPY,20180112
80955143,2018.01.15 01:05,0,0.02,GOLD,1336.64,1328.71,1493.14,2018.01.15 03:39,1337.61,1.94,IchimokuV1.0- long 0.02 on GOLD,20180113
80958929,2018.01.15 04:00,1,0.02,USDJPY,110.726,111.253,100.249,2018.01.15 08:11,110.75,-0.43,,20170909
80958932,2018.01.15 04:00,0,0.03,EURUSD,1.21991,1.21433,1.33172,2018.01.15 08:11,1.22195,6.12,,20170909
80958937,2018.01.15 04:00,0,0.02,AUDUSD,0.79348,0.78986,0.86588,2018.01.15 08:11,0.79511,3.26,,20170909
80958939,2018.01.15 04:00,1,0.02,USDCAD,1.24542,1.25108,1.13222,2018.01.15 08:11,1.24475,1.08,,20180113
80958941,2018.01.15 04:00,0,0.02,NZDUSD,0.72722,0.72346,0.80242,2018.01.15 08:11,0.72694,-0.56,,20170909
80958943,2018.01.15 04:00,0,0.02,GBPUSD,1.37419,1.36883,1.48349,2018.01.15 08:11,1.37546,2.54,,20170909
80959222,2018.01.15 04:10,0,0.02,NZDUSD,0.728,0.72416,0.80459,2018.01.15 08:11,0.72694,-2.12,bbMacd- long 0.02 on NZDUSD,20180112
80960335,2018.01.15 05:00,0,0.02,GOLD,1341.04,1333.19,1497.62,2018.01.15 08:11,1343.65,5.22,IchimokuV1.0- long 0.02 on GOLD,20180113
80964808,2018.01.15 08:11,0,0.02,EURUSD,1.2222,1.21633,1.33834,2018.01.15 08:11,1.22221,0.02,,20170909
80964811,2018.01.15 08:11,0,0.02,AUDUSD,0.79528,0.79149,0.87108,2018.01.15 16:26,0.79581,1.06,,20170909
80964813,2018.01.15 08:11,1,0.03,USDJPY,110.732,111.261,100.131,2018.01.15 12:47,110.62,3.04,,20170909
80964814,2018.01.15 08:11,1,0.02,USDCAD,1.24455,1.24997,1.13615,2018.01.15 12:47,1.24214,3.88,,20180113
80964817,2018.01.15 08:11,0,0.01,GBPUSD,1.37572,1.37018,1.48652,2018.01.15 12:35,1.38133,5.61,to #80973859,20170909
80964820,2018.01.15 08:11,0,0.03,NZDUSD,0.72718,0.72334,0.80398,2018.01.15 12:47,0.72895,5.31,,20170909
80964823,2018.01.15 08:11,0,0.03,NZDUSD,0.72716,0.72334,0.80398,2018.01.15 12:06,0.72894,5.34,bbMacd- long 0.03 on NZDUSD,20180112
80966139,2018.01.15 09:00,0,0.02,GOLD,1341.21,1333.42,1497.01,2018.01.15 09:13,1341.81,1.2,IchimokuV1.0- long 0.02 on GOLD,20180113
80971651,2018.01.15 12:00,0,0.02,EURUSD,1.22611,1.22009,1.34651,2018.01.15 12:47,1.22766,3.1,,20170909
80973859,2018.01.15 08:11,0,0.01,GBPUSD,1.37572,1.37018,1.48652,2018.01.15 12:47,1.38049,4.77,from #80964817,20170909
80974348,2018.01.15 12:47,0,0.02,GBPUSD,1.38073,1.37459,1.50353,2018.01.15 16:26,1.37965,-2.16,,20170909
80974356,2018.01.15 12:47,0,0.02,NZDUSD,0.72913,0.72528,0.80718,2018.01.15 16:26,0.72978,1.3,,20170909
80974364,2018.01.15 12:47,1,0.02,USDCAD,1.24194,1.24751,1.13054,2018.01.15 16:26,1.2429,-1.54,,20180113
80974365,2018.01.15 12:47,1,0.02,USDJPY,110.605,111.137,99.965,2018.01.15 16:26,110.587,0.33,,20170909
80974850,2018.01.15 13:00,0,0.02,GOLD,1343.41,1335.72,1497.21,2018.01.15 16:26,1341.39,-4.04,IchimokuV1.0- long 0.02 on GOLD,20180113
80979193,2018.01.15 16:00,0,0.02,EURUSD,1.22839,1.22228,1.35122,2018.01.15 16:26,1.22773,-1.32,,20170909
80979955,2018.01.15 16:26,0,0.03,GBPUSD,1.37988,1.37379,1.50168,2018.01.15 16:26,1.37968,-0.6,,20170909
80979956,2018.01.15 16:26,1,0.02,USDJPY,110.571,111.088,100.231,2018.01.15 16:26,110.584,-0.24,,20170909
80979960,2018.01.15 16:26,1,0.03,USDCAD,1.24271,1.24827,1.13109,2018.01.15 16:27,1.2429,-0.46,,20180113
80979961,2018.01.15 16:26,0,0.02,AUDUSD,0.796,0.79225,0.87079,2018.01.15 16:27,0.79586,-0.28,,20170909
80979962,2018.01.15 16:26,0,0.02,NZDUSD,0.73007,0.72618,0.80745,2018.01.15 16:27,0.72986,-0.42,,20170909
80987802,2018.01.16 03:34,6,0.01,,0,0,0,2018.01.16 03:34,0,-342,CW-PAY-UP 1898238p,0
80990605,2018.01.16 06:07,6,0.01,,0,0,0,2018.01.16 06:07,0,355.58,CD-PAY-UP 14159088,0
80990606,2018.01.16 06:07,6,0.01,,0,0,0,2018.01.16 06:07,0,5.42,EXP05-PAY-UP 14159088,0
80992798,2018.01.16 08:39,0,0.03,NZDUSD,0.72918,0.72542,0.80438,2018.01.16 14:37,0.72706,-6.36,IchimokuV1.0- long on NZDUSD,20170909
80993750,2018.01.16 09:08,0,0.02,GOLD,1339.75,1332.54,1483.74,2018.01.16 12:38,1332.46,-14.58,IchimokuV1.0- long on GOLD[sl],20170909
80994258,2018.01.16 09:11,1,0.02,USDCHF,0.96514,0.96954,0.87861,2018.01.16 14:37,0.96449,1.35,IchimokuV1.0- short on USDCHF,20170909
81000521,2018.01.16 12:00,0,0.04,GBPUSD,1.37668,1.37085,1.49328,2018.01.16 14:37,1.37552,-4.64,IchimokuV1.0- long on GBPUSD,20170909
81000531,2018.01.16 12:00,0,0.03,EURUSD,1.22339,1.21732,1.34479,2018.01.16 14:37,1.22316,-0.69,IchimokuV1.0- long on EURUSD,20170909
81000535,2018.01.16 12:00,0,0.03,AUDUSD,0.79533,0.79167,0.86853,2018.01.16 14:37,0.79464,-2.07,IchimokuV1.0- long on AUDUSD,20170909
81000588,2018.01.16 12:03,1,0.02,USDCAD,1.24317,1.24817,1.14275,2018.01.16 14:37,1.24367,-0.8,IchimokuV1.0- short on USDCAD,20170909
81009807,2018.01.16 18:05,1,0.02,USDCAD,1.24019,1.24543,1.13581,2018.01.17 07:16,1.24544,-8.43,bbMacd - short 0.02 on USDC[sl],20180112
81009808,2018.01.16 18:05,1,0.02,USDCAD,1.24019,1.24543,1.13581,2018.01.17 07:16,1.24544,-8.43,bbMacd - short 0.02 on USDC[sl],20180112
81015104,2018.01.17 00:00,0,0.04,EURUSD,1.22623,1.22008,1.34923,2018.01.17 14:35,1.22009,-24.56,IchimokuV1.0- long on EURUS[sl],20170909
81015108,2018.01.17 00:00,1,0.02,USDCHF,0.95898,0.96337,0.87118,2018.01.17 08:52,0.96345,-9.28,IchimokuV1.0- short on USDC[sl],20170909
81015110,2018.01.17 00:00,0,0.03,GBPUSD,1.37964,1.37419,1.48864,2018.01.18 03:34,1.38187,6.69,to #81055142,20170909
81015112,2018.01.17 00:00,1,0.03,USDJPY,110.437,110.916,100.752,2018.01.17 07:29,110.919,-13.04,IchimokuV1.0- short on USDJ[sl],20170909
81020575,2018.01.17 04:00,0,0.04,AUDUSD,0.79869,0.79508,0.87089,2018.01.17 06:58,0.79508,-14.44,IchimokuV1.0- long on AUDUS[sl],20170909
81022373,2018.01.17 05:00,0,0.03,GOLD,1339.98,1332.7,1485.16,2018.01.17 18:38,1331.39,-25.77,IchimokuV1.0- long on GOLD[sl],20170909
81031698,2018.01.17 11:12,0,0.03,GBPUSD,1.37804,0,0,2018.01.17 12:47,1.37963,4.77,,0
81031706,2018.01.17 11:12,0,0.03,EURUSD,1.22247,0,0,2018.01.17 12:47,1.22321,2.22,,0
81031708,2018.01.17 11:13,0,0.03,GOLD,1335.55,0,0,2018.01.17 12:47,1337.83,6.84,,0
81038798,2018.01.17 16:00,0,0.05,AUDUSD,0.79729,0.79363,0.87049,2018.01.18 15:51,0.79869,7,IchimokuV1.0- long on AUDUSD,20170909
81045815,2018.01.17 20:00,0,0.02,NZDUSD,0.73075,0.72716,0.80234,2018.01.17 23:54,0.72716,-7.18,IchimokuV1.0- long on NZDUS[sl],20170909
81051160,2018.01.18 00:00,1,0.02,USDCAD,1.24327,1.24967,1.12241,2018.01.18 15:51,1.24766,-7.04,IchimokuV1.0- short on USDCAD,20170909
81054710,2018.01.18 03:15,0,0.05,USDJPY,111.287,110.577,0,2018.01.18 06:51,111.343,2.51,,0
81054729,2018.01.18 03:16,1,0.05,EURUSD,1.21881,1.22304,0,2018.01.18 06:51,1.21961,-4,,0
81054783,2018.01.18 03:18,1,0.05,GOLD,1326.63,1332.28,0,2018.01.18 06:51,1327.05,-2.1,,0
81055142,2018.01.17 00:00,0,0.02,GBPUSD,1.37964,1.37419,1.48864,2018.01.18 03:52,1.38149,3.7,from #81015110,20170909
81058031,2018.01.18 06:51,0,0.05,GBPUSD,1.38209,0,0,2018.01.18 10:52,1.38335,6.3,,0
81060571,2018.01.18 08:58,0,0.05,GBPUSD,1.3845,0,0,2018.01.18 10:52,1.38336,-5.7,,0
81065422,2018.01.18 12:48,0,0.05,GBPUSD,1.3846,0,0,2018.01.18 14:36,1.38776,15.8,,0
81065424,2018.01.18 12:48,0,0.05,AUDUSD,0.79867,0,0,2018.01.18 14:36,0.79929,3.1,,0
81065426,2018.01.18 12:48,0,0.05,EURUSD,1.22246,0,0,2018.01.18 14:36,1.22475,11.45,,0
81066859,2018.01.18 13:27,0,0.05,GBPUSD,1.38756,0,0,2018.01.18 14:36,1.38777,1.05,,0
81066870,2018.01.18 13:27,0,0.05,AUDUSD,0.79939,0,0,2018.01.18 14:36,0.79929,-0.5,,0
81071389,2018.01.18 16:00,0,0.01,GBPUSD,1.38636,1.37993,1.51517,2018.01.23 06:05,1.39826,11.9,to #81140726,20170909
81071390,2018.01.18 16:00,0,0.02,NZDUSD,0.73104,0.72684,0.81504,2018.01.22 03:25,0.72681,-8.46,IchimokuV1.0- long on NZDUS[sl],20170909
81071391,2018.01.18 16:00,1,0.02,USDCHF,0.95941,0.96427,0.862,2018.01.19 20:00,0.96224,-5.88,IchimokuV1.0- short on USDCHF,20170909
81074468,2018.01.18 17:24,6,0.01,,0,0,0,2018.01.18 17:24,0,-70,Transfer to 4186291,0
81078911,2018.01.18 20:00,0,0.02,AUDUSD,0.79968,0.79537,0.88546,2018.01.23 12:00,0.79675,-5.86,IchimokuV1.0- long on AUDUSD,20170909
81084674,2018.01.19 04:00,1,0.03,USDCAD,1.24191,1.24824,1.11552,2018.01.19 20:00,1.24774,-14.02,IchimokuV1.0- short on USDCAD,20170909
81088688,2018.01.19 08:00,0,0.01,EURUSD,1.22612,1.21979,1.35314,2018.01.24 17:12,1.23925,13.13,to #81196270,20170909
81088691,2018.01.19 08:00,0,0.02,GBPUSD,1.39082,1.3845,1.51701,2018.01.19 17:57,1.38446,-12.72,bbMacd- long 0.02 on GBPUSD[sl],20180112
81095987,2018.01.19 12:00,1,0.02,USDJPY,110.629,111.102,101.169,2018.01.22 18:54,111.101,-8.5,IchimokuV1.0- short on USDJ[sl],20170909
81097048,2018.01.19 13:00,0,0.01,GOLD,1335.64,1327.41,1502.34,2018.01.24 11:30,1347.99,12.35,to #81181851,20170909
81107192,2018.01.19 20:00,1,0.02,CADJPY,88.64,89.1,79.398,2018.01.22 17:36,89.1,-8.3,bbMacd - short 0.02 on CADJ[sl],20180112
81126512,2018.01.22 16:00,0,0.01,NZDUSD,0.73165,0.72789,0.80622,2018.01.24 12:01,0.73889,7.24,to #81183522,20170909
81137883,2018.01.23 04:00,0,0.02,GBPJPY,155.325,154.66,168.625,2018.01.23 05:24,154.653,-12.15,bbMacd- long 0.02 on GBPJPY[sl],20180112
81137885,2018.01.23 04:00,0,0.01,NZDUSD,0.73426,0.73039,0.81166,2018.01.24 17:13,0.7421,7.84,to #81196286,20180112
81137889,2018.01.23 04:00,0,0.02,NZDJPY,81.511,81.142,88.807,2018.01.23 05:15,81.137,-6.75,bbMacd- long 0.02 on NZDJPY[sl],20180112
81137908,2018.01.23 04:00,1,0.02,USDCAD,1.24473,1.24975,1.14433,2018.01.23 16:00,1.24689,-3.46,IchimokuV1.0- short on USDCAD,20170909
81139066,2018.01.23 05:00,0,0.01,GOLD,1336.63,1329.59,1477.85,2018.01.24 12:01,1348.83,12.2,to #81183537,20180112
81140726,2018.01.18 16:00,0,0.01,GBPUSD,1.38636,1.37993,1.51517,2018.01.23 12:29,1.39382,7.46,from #81071389,20170909
81142087,2018.01.23 08:00,0,0.03,GBPUSD,1.39817,1.39228,1.51576,2018.01.23 14:04,1.39203,-18.42,bbMacd- long 0.03 on GBPUSD[sl],20180112
81155817,2018.01.23 16:00,1,0.01,USDJPY,110.365,110.818,101.326,2018.01.24 12:01,109.65,6.52,to #81183541,20170909
81163697,2018.01.23 20:00,1,0.01,USDJPY,110.409,110.409,101.509,2018.01.24 17:14,109.234,10.76,to #81196329,20180112
81163698,2018.01.23 20:00,1,0.03,CADJPY,88.592,89.005,80.332,2018.01.25 01:45,88.515,2.12,bbMacd - short 0.03 on CADJPY,20180112
81163699,2018.01.23 20:00,0,0.01,GBPUSD,1.39807,1.39159,1.52767,2018.01.24 11:36,1.41012,12.05,to #81182307,20170909
81163700,2018.01.23 20:00,1,0.01,USDCHF,0.95892,0.96316,0.87412,2018.01.24 14:56,0.95121,8.11,to #81189275,20170909
81165498,2018.01.24 00:00,0,0.01,EURUSD,1.23017,1.22502,1.33317,2018.01.24 17:36,1.23854,8.37,to #81197070,20180112
81165503,2018.01.24 00:00,1,0.01,USDCAD,1.24122,1.24661,1.13993,2018.01.24 12:02,1.23611,4.13,to #81183553,20170909
81174303,2018.01.24 08:00,0,0.02,AUDUSD,0.8018,0.79821,0.8736,2018.01.24 17:37,0.80769,11.78,to #81197144,20170909
81174304,2018.01.24 08:00,0,0.02,GBPUSD,1.40345,1.39738,1.52485,2018.01.24 11:36,1.4102,13.5,to #81182297,20180112
81181851,2018.01.19 13:00,0,0.01,GOLD,1335.64,1327.41,1502.34,2018.01.24 17:12,1354.31,18.67,from #81097048,20170909
81182297,2018.01.24 08:00,0,0.01,GBPUSD,1.40345,1.39738,1.52485,2018.01.24 17:14,1.42202,18.57,to #81196341,20180112
81182307,2018.01.23 20:00,0,0.01,GBPUSD,1.39807,1.39159,1.52767,2018.01.25 00:34,1.42429,26.22,from #81163699,20170909
81183522,2018.01.22 16:00,0,0.01,NZDUSD,0.73165,0.72789,0.80622,2018.01.24 14:55,0.74022,8.57,to #81189251,20170909
81183537,2018.01.23 05:00,0,0.01,GOLD,1336.63,1329.59,1477.85,2018.01.25 01:45,1356.61,19.98,from #81139066,20180112
81183541,2018.01.23 16:00,1,0.01,USDJPY,110.365,110.818,101.326,2018.01.24 17:13,109.226,10.43,to #81196309,20170909
81183553,2018.01.24 00:00,1,0.01,USDCAD,1.24122,1.24661,1.13993,2018.01.24 17:36,1.23482,5.18,to #81197074,20170909
81189251,2018.01.22 16:00,0,0.01,NZDUSD,0.73165,0.73165,0.80622,2018.01.25 01:44,0.73326,1.61,from #81183522,20170909
81189275,2018.01.23 20:00,1,0.01,USDCHF,0.95892,0.96316,0.87412,2018.01.25 00:35,0.94598,13.68,from #81163700,20170909
81192302,2018.01.24 16:00,0,0.02,AUDUSD,0.80648,0.80269,0.88228,2018.01.25 01:44,0.80477,-3.42,bbMacd- long 0.02 on AUDUSD,20180112
81196270,2018.01.19 08:00,0,0.01,EURUSD,1.22612,1.22612,1.35314,2018.01.25 00:34,1.24049,14.37,from #81088688,20170909
81196286,2018.01.23 04:00,0,0.01,NZDUSD,0.73426,0.73426,0.81166,2018.01.24 23:55,0.73427,0.01,from #81137885[sl],20180112
81196309,2018.01.23 16:00,1,0.01,USDJPY,110.365,110.365,101.326,2018.01.25 01:45,109.314,9.61,from #81183541,20170909
81196329,2018.01.23 20:00,1,0.01,USDJPY,110.409,110.409,101.509,2018.01.25 00:35,109.224,10.85,from #81163697,20180112
81196341,2018.01.24 08:00,0,0.01,GBPUSD,1.40345,1.40345,1.52485,2018.01.25 01:45,1.42247,19.02,from #81182297,20180112
81197070,2018.01.24 00:00,0,0.01,EURUSD,1.23017,1.22502,1.33317,2018.01.25 01:45,1.23941,9.24,from #81165498,20180112
81197074,2018.01.24 00:00,1,0.01,USDCAD,1.24122,1.24661,1.13993,2018.01.25 01:45,1.23527,4.82,from #81183553,20170909
81197144,2018.01.24 08:00,0,0.01,AUDUSD,0.8018,0.79821,0.8736,2018.01.25 01:44,0.80477,2.97,from #81174303,20170909
81205677,2018.01.25 01:45,1,0.02,CADJPY,88.481,88.906,79.918,2018.01.26 15:29,88.89,-7.48,bbMacd - short 0.02 on CADJ[sl],20180112
81206501,2018.01.25 02:56,6,0.01,,0,0,0,2018.01.25 02:56,0,-411,CW-EC-UP 1923145p,0
81207740,2018.01.25 03:46,6,0.01,,0,0,0,2018.01.25 03:46,0,342.22,CD-NBX-UP 0000000490832532,0
81207741,2018.01.25 03:46,6,0.01,,0,0,0,2018.01.25 03:46,0,8.78,EXP05-NBX-UP 0000000490832532,0
81276507,2018.01.26 16:00,0,0.02,AUDUSD,0.80831,0.80347,0.90511,2018.01.30 12:00,0.80857,0.52,IchimokuV1.0- long on AUDUSD,20170909
81286512,2018.01.26 20:00,1,0.02,USDJPY,108.454,109.123,95.032,2018.01.29 18:15,109.124,-12.28,IchimokuV1.0- short on USDJ[sl],20170909
81304864,2018.01.29 12:00,1,0.03,CADJPY,88.037,88.503,78.822,2018.01.29 18:28,88.504,-12.84,bbMacd - short 0.03 on CADJ[sl],20180112
81331959,2018.01.30 09:46,0,0.02,USDCAD,1.23717,1.2292,0,2018.01.30 12:39,1.23208,-8.26,to #81339098,0
81337858,2018.01.30 12:14,0,0.04,GOLD,1343.74,0,0,2018.01.30 17:10,1344.6,3.44,,0
81339060,2018.01.30 12:38,0,0.05,GOLD,1346.13,0,0,2018.01.30 17:11,1344.39,-8.7,,0
81339073,2018.01.30 12:38,0,0.05,GBPUSD,1.40935,0,0,2018.01.30 17:09,1.41264,16.45,,0
81339076,2018.01.30 12:38,0,0.05,EURUSD,1.24191,0,0,2018.01.30 17:10,1.24257,3.3,,0
81339086,2018.01.30 12:38,0,0.05,NZDUSD,0.73383,0,0,2018.01.30 17:11,0.73313,-3.5,,0
81339098,2018.01.30 09:46,0,0.02,USDCAD,1.23717,1.2292,0,2018.01.31 09:32,1.2292,-12.97,from #81331959[sl],0
81342468,2018.01.30 14:19,0,0.05,GBPUSD,1.4129,0,0,2018.01.30 17:10,1.41255,-1.75,,0
81345278,2018.01.30 16:00,1,0.02,USDCHF,0.93144,0.93705,0.81966,2018.02.02 03:04,0.92666,10.32,IchimokuV1.0- short on USDCHF,20170909
81345280,2018.01.30 16:00,0,0.02,EURUSD,1.24454,1.23798,1.37637,2018.02.02 03:04,1.25022,11.36,IchimokuV1.0- long on EURUSD,20170909
81345281,2018.01.30 16:00,1,0.02,USDCAD,1.23154,1.23654,1.13175,2018.02.02 03:04,1.2272,7.07,IchimokuV1.0- short on USDCAD,20170909
81351231,2018.01.30 18:50,0,0.05,GBPUSD,1.41202,1.409,0,2018.01.31 02:00,1.41491,14.45,,0
81352304,2018.01.30 20:00,0,0.01,NZDUSD,0.73347,0.72891,0.82425,2018.01.31 16:15,0.74044,6.97,to #81377229,20170909
81352306,2018.01.30 20:00,0,0.01,GBPUSD,1.4144,1.40547,1.593,2018.01.31 18:12,1.42084,6.44,to #81380723,20170909
81354597,2018.01.31 01:05,1,0.02,GOLD,1337.23,1346.41,1153.63,2018.01.31 22:17,1346.48,-18.5,bbMacd - short 0.02 on GOLD[sl],20180112
81357814,2018.01.31 03:43,0,0.05,EURUSD,1.24159,1.2391,0,2018.01.31 07:02,1.24182,1.15,,0
81357840,2018.01.31 03:45,0,0.05,GBPUSD,1.41549,0,0,2018.01.31 07:01,1.41663,5.7,,0
81357845,2018.01.31 04:31,0,0.05,NZDUSD,0.7354,0,0,2018.01.31 07:01,0.73723,9.15,,0
81362563,2018.01.31 11:50,0,0.05,GBPUSD,1.41507,0,0,2018.01.31 16:15,1.41533,1.3,,0
81362571,2018.01.31 07:03,2,0.05,NZDUSD,0.73567,0,0,2018.01.31 15:11,0.74115,0,cancelled,0
81369197,2018.01.31 11:02,0,0.05,EURUSD,1.24403,0,0,2018.01.31 16:15,1.24457,2.7,,0
81376592,2018.01.31 16:00,1,0.04,USDCAD,1.22715,1.23192,1.13175,2018.01.31 19:47,1.23194,-15.55,bbMacd - short 0.04 on USDC[sl],20180112
81376599,2018.01.31 16:00,0,0.02,AUDUSD,0.81015,0.80577,0.89754,2018.01.31 19:46,0.80575,-8.8,IchimokuV1.0- long on AUDUS[sl],20170909
81377229,2018.01.30 20:00,0,0.01,NZDUSD,0.73347,0.72891,0.82425,2018.02.02 03:04,0.73835,4.88,from #81352304,20170909
81380723,2018.01.30 20:00,0,0.01,GBPUSD,1.4144,1.40547,1.593,2018.02.02 03:04,1.42615,11.75,from #81352306,20170909
81389441,2018.02.01 01:42,0,0.05,EURUSD,1.2421,0,0,2018.02.01 13:33,1.24332,6.1,,0
81389444,2018.02.01 01:42,0,0.05,GBPUSD,1.42025,0,0,2018.02.01 13:33,1.42344,15.95,,0
81389447,2018.02.01 01:42,0,0.08,NZDUSD,0.73768,0,0,2018.02.01 13:33,0.73391,-30.16,,0
81403675,2018.02.01 12:00,0,0.02,GBPUSD,1.42499,1.41607,1.60339,2018.02.02 03:15,1.4263,2.62,bbMacd- long 0.02 on GBPUSD,20180112
81408263,2018.02.01 14:52,0,0.08,GBPUSD,1.4227,1.41455,0,2018.02.02 03:03,1.4262,28,,0
81408269,2018.02.01 14:52,0,0.08,EURUSD,1.24573,1.24065,0,2018.02.02 03:02,1.25056,38.64,,0
81408279,2018.02.01 14:53,0,0.08,NZDUSD,0.73617,0.733,0,2018.02.02 03:03,0.73853,18.88,,0
81411139,2018.02.01 16:00,1,0.02,AUDUSD,0.80033,0.80506,0.70468,2018.02.02 03:15,0.80236,-4.06,IchimokuV1.0- short on AUDUSD,20170909
81418937,2018.02.01 20:00,0,0.02,EURUSD,1.24795,1.24182,1.37034,2018.02.02 03:15,1.25022,4.54,bbMacd- long 0.02 on EURUSD,20180112
81422235,2018.02.02 00:00,0,0.02,NZDUSD,0.74029,0.73574,0.83129,2018.02.02 03:15,0.73805,-4.48,bbMacd- long 0.02 on NZDUSD,20180112
81424213,2018.02.02 03:04,1,0.02,USDCAD,1.22692,1.23207,1.12539,2018.02.02 03:15,1.22756,-1.04,IchimokuV1.0- short on USDCAD,20170909
81424222,2018.02.02 03:04,0,0.02,NZDUSD,0.73861,0.73389,0.83301,2018.02.02 03:15,0.73796,-1.3,IchimokuV1.0- long on NZDUSD,20170909
81424948,2018.02.02 03:34,6,0.01,,0,0,0,2018.02.02 03:34,0,-446,CW-NBX-UP 1949055p,0
81435905,2018.02.02 14:33,6,0.01,,0,0,0,2018.02.02 14:33,0,327.6,CD-NBX-UP 0000000493407898,0
81435906,2018.02.02 14:33,6,0.01,,0,0,0,2018.02.02 14:33,0,8.4,EXP05-NBX-UP 0000000493407898,0
81436312,2018.02.02 15:05,0,0.04,GBPUSD,1.42226,1.41898,0,2018.02.02 15:30,1.41899,-13.08,[sl],0
81436315,2018.02.02 15:06,0,0.04,EURUSD,1.24926,1.24727,0,2018.02.02 15:30,1.24682,-9.76,[sl],0
81436382,2018.02.02 15:09,5,1,EURUSD,1.24703,0,0,2018.02.02 15:09,1.24904,0,cancelled,0
81436397,2018.02.02 15:10,4,1,EURUSD,1.25071,0,0,2018.02.02 15:10,1.24918,0,cancelled,0
81437105,2018.02.02 15:30,1,0.04,GOLD,1340.36,1340.36,1326,2018.02.02 17:08,1330.79,38.28,,0
81437135,2018.02.02 15:30,1,0.04,AUDUSD,0.79584,0.7978,0,2018.02.02 18:04,0.79396,7.52,,0
81437159,2018.02.02 15:30,1,0.04,NZDUSD,0.73353,0,0,2018.02.02 18:04,0.73152,8.04,,0
81437234,2018.02.02 15:31,0,0.04,USDJPY,110.152,0,0,2018.02.02 18:04,110.382,8.33,,0
81437762,2018.02.02 15:34,0,0.04,USDJPY,110.323,0,0,2018.02.02 18:04,110.384,2.21,,0
81438799,2018.02.02 15:40,1,0.02,GOLD,1340.3,1340.3,1325,2018.02.02 18:04,1330.32,19.96,to #81446177,0
81438841,2018.02.02 15:40,1,0.04,GBPUSD,1.41722,0,0,2018.02.02 18:05,1.41313,16.36,,0
81439596,2018.02.02 15:50,1,0.04,NZDUSD,0.73268,0,0,2018.02.02 18:04,0.73149,4.76,,0
81446177,2018.02.02 15:40,1,0.02,GOLD,1340.3,1340.3,1325,2018.02.02 18:05,1330.14,20.32,from #81438799,0
81461514,2018.02.05 09:49,6,0.01,,0,0,0,2018.02.05 09:49,0,-420,CW-FGT-UP 1954866p,0
81461833,2018.02.05 03:26,6,0.01,,0,0,0,2018.02.05 03:26,0,337.35,CD-NBX-UP 0000000494386891,0
81461834,2018.02.05 03:26,6,0.01,,0,0,0,2018.02.05 03:26,0,8.65,EXP05-NBX-UP 0000000494386891,0
81462437,2018.02.05 04:00,0,0.01,USDCAD,1.24152,1.23609,1.35033,2018.02.06 02:06,1.25294,9.11,to #81494906,20170909
81481369,2018.02.05 16:55,0,0.04,USDJPY,110.093,0,0,2018.02.06 01:53,109.064,-37.74,,0
81486264,2018.02.05 20:00,1,0.02,GBPUSD,1.40312,1.41141,1.23732,2018.02.06 07:51,1.39708,12.08,IchimokuV1.0- short on GBPUSD,20170909
81486265,2018.02.05 20:00,1,0.02,NZDUSD,0.72875,0.73341,0.63681,2018.02.06 23:45,0.73347,-9.44,IchimokuV1.0- short on NZDU[sl],20170909
81492514,2018.02.06 00:00,1,0.03,AUDUSD,0.78742,0.79236,0.68862,2018.02.07 16:38,0.78611,3.93,bbMacd - short 0.03 on AUDUSD,20180112
81492519,2018.02.06 00:00,1,0.03,NZDUSD,0.72573,0.73047,0.63093,2018.02.06 07:55,0.73056,-14.49,bbMacd - short 0.03 on NZDU[sl],20180112
81494906,2018.02.05 04:00,0,0.01,USDCAD,1.24152,1.24152,1.35033,2018.02.07 16:38,1.25249,8.76,from #81462437,20170909
81498303,2018.02.06 04:00,1,0.02,USDJPY,108.637,109.222,96.916,2018.02.06 10:22,109.228,-10.82,IchimokuV1.0- short on USDJ[sl],20170909
81534386,2018.02.06 21:00,1,0.02,GOLD,1327.24,1336.84,1135.03,2018.02.08 01:46,1318.56,17.36,IchimokuV1.0- short on GOLD,20170909
81536964,2018.02.07 01:05,1,0.03,GOLD,1324.48,1334.19,1130.7,2018.02.08 01:46,1318.47,18.03,bbMacd - short 0.03 on GOLD,20180112
81555342,2018.02.07 15:00,1,0.02,AUDUSD,0.78688,0.79196,0.68528,2018.02.07 16:53,0.78671,0.34,HA_SMA-short on strategy_2,20180207
